factor_id,name,scope,category_path,unit,gas,value_kgco2e_per_unit,geography,publication_year,source,source_version,licence,retrieved_on
desnz.2025.27_304_3119_14_1,Freighting goods — HGV (all diesel) — Rigid (>17 tonnes) (100% Laden),3,Freighting goods / HGV (all diesel) / Rigid (>17 tonnes),tonne.km,CO2e,0.12436,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_304_3119_14_2,Freighting goods — HGV (all diesel) — Rigid (>17 tonnes) (100% Laden),3,Freighting goods / HGV (all diesel) / Rigid (>17 tonnes),tonne.km,CO2,0.12318,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_304_3119_14_3,Freighting goods — HGV (all diesel) — Rigid (>17 tonnes) (100% Laden),3,Freighting goods / HGV (all diesel) / Rigid (>17 tonnes),tonne.km,CH4,2e-05,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_304_3119_14_4,Freighting goods — HGV (all diesel) — Rigid (>17 tonnes) (100% Laden),3,Freighting goods / HGV (all diesel) / Rigid (>17 tonnes),tonne.km,N2O,0.00116,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_304_3120_14_1,Freighting goods — HGV (all diesel) — Rigid (>17 tonnes) (Average laden),3,Freighting goods / HGV (all diesel) / Rigid (>17 tonnes),tonne.km,CO2e,0.17146,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_304_3120_14_2,Freighting goods — HGV (all diesel) — Rigid (>17 tonnes) (Average laden),3,Freighting goods / HGV (all diesel) / Rigid (>17 tonnes),tonne.km,CO2,0.16941,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_304_3120_14_3,Freighting goods — HGV (all diesel) — Rigid (>17 tonnes) (Average laden),3,Freighting goods / HGV (all diesel) / Rigid (>17 tonnes),tonne.km,CH4,4e-05,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_304_3120_14_4,Freighting goods — HGV (all diesel) — Rigid (>17 tonnes) (Average laden),3,Freighting goods / HGV (all diesel) / Rigid (>17 tonnes),tonne.km,N2O,0.00201,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_304_3117_4_1,Freighting goods — HGV (all diesel) — Rigid (>17 tonnes) (0% Laden),3,Freighting goods / HGV (all diesel) / Rigid (>17 tonnes),km,CO2e,0.774,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_304_3117_4_2,Freighting goods — HGV (all diesel) — Rigid (>17 tonnes) (0% Laden),3,Freighting goods / HGV (all diesel) / Rigid (>17 tonnes),km,CO2,0.76318,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_304_3117_4_3,Freighting goods — HGV (all diesel) — Rigid (>17 tonnes) (0% Laden),3,Freighting goods / HGV (all diesel) / Rigid (>17 tonnes),km,CH4,0.00022,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_304_3117_4_4,Freighting goods — HGV (all diesel) — Rigid (>17 tonnes) (0% Laden),3,Freighting goods / HGV (all diesel) / Rigid (>17 tonnes),km,N2O,0.01059,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_304_3118_4_1,Freighting goods — HGV (all diesel) — Rigid (>17 tonnes) (50% Laden),3,Freighting goods / HGV (all diesel) / Rigid (>17 tonnes),km,CO2e,0.94152,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_304_3118_4_2,Freighting goods — HGV (all diesel) — Rigid (>17 tonnes) (50% Laden),3,Freighting goods / HGV (all diesel) / Rigid (>17 tonnes),km,CO2,0.9307,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_304_3118_4_3,Freighting goods — HGV (all diesel) — Rigid (>17 tonnes) (50% Laden),3,Freighting goods / HGV (all diesel) / Rigid (>17 tonnes),km,CH4,0.00022,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_304_3118_4_4,Freighting goods — HGV (all diesel) — Rigid (>17 tonnes) (50% Laden),3,Freighting goods / HGV (all diesel) / Rigid (>17 tonnes),km,N2O,0.01059,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_304_3119_4_1,Freighting goods — HGV (all diesel) — Rigid (>17 tonnes) (100% Laden),3,Freighting goods / HGV (all diesel) / Rigid (>17 tonnes),km,CO2e,1.10905,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_304_3119_4_2,Freighting goods — HGV (all diesel) — Rigid (>17 tonnes) (100% Laden),3,Freighting goods / HGV (all diesel) / Rigid (>17 tonnes),km,CO2,1.09823,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_304_3119_4_3,Freighting goods — HGV (all diesel) — Rigid (>17 tonnes) (100% Laden),3,Freighting goods / HGV (all diesel) / Rigid (>17 tonnes),km,CH4,0.00022,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_304_3119_4_4,Freighting goods — HGV (all diesel) — Rigid (>17 tonnes) (100% Laden),3,Freighting goods / HGV (all diesel) / Rigid (>17 tonnes),km,N2O,0.01059,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_304_3120_4_1,Freighting goods — HGV (all diesel) — Rigid (>17 tonnes) (Average laden),3,Freighting goods / HGV (all diesel) / Rigid (>17 tonnes),km,CO2e,0.99156,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_304_3120_4_2,Freighting goods — HGV (all diesel) — Rigid (>17 tonnes) (Average laden),3,Freighting goods / HGV (all diesel) / Rigid (>17 tonnes),km,CO2,0.98074,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_304_3120_4_3,Freighting goods — HGV (all diesel) — Rigid (>17 tonnes) (Average laden),3,Freighting goods / HGV (all diesel) / Rigid (>17 tonnes),km,CH4,0.00022,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_304_3120_4_4,Freighting goods — HGV (all diesel) — Rigid (>17 tonnes) (Average laden),3,Freighting goods / HGV (all diesel) / Rigid (>17 tonnes),km,N2O,0.01059,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_304_3117_9_1,Freighting goods — HGV (all diesel) — Rigid (>17 tonnes) (0% Laden),3,Freighting goods / HGV (all diesel) / Rigid (>17 tonnes),miles,CO2e,1.24562,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_304_3117_9_2,Freighting goods — HGV (all diesel) — Rigid (>17 tonnes) (0% Laden),3,Freighting goods / HGV (all diesel) / Rigid (>17 tonnes),miles,CO2,1.22821,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_304_3117_9_3,Freighting goods — HGV (all diesel) — Rigid (>17 tonnes) (0% Laden),3,Freighting goods / HGV (all diesel) / Rigid (>17 tonnes),miles,CH4,0.00037,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_304_3117_9_4,Freighting goods — HGV (all diesel) — Rigid (>17 tonnes) (0% Laden),3,Freighting goods / HGV (all diesel) / Rigid (>17 tonnes),miles,N2O,0.01704,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_304_3118_9_1,Freighting goods — HGV (all diesel) — Rigid (>17 tonnes) (50% Laden),3,Freighting goods / HGV (all diesel) / Rigid (>17 tonnes),miles,CO2e,1.51523,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_304_3118_9_2,Freighting goods — HGV (all diesel) — Rigid (>17 tonnes) (50% Laden),3,Freighting goods / HGV (all diesel) / Rigid (>17 tonnes),miles,CO2,1.49782,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_304_3118_9_3,Freighting goods — HGV (all diesel) — Rigid (>17 tonnes) (50% Laden),3,Freighting goods / HGV (all diesel) / Rigid (>17 tonnes),miles,CH4,0.00037,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_304_3118_9_4,Freighting goods — HGV (all diesel) — Rigid (>17 tonnes) (50% Laden),3,Freighting goods / HGV (all diesel) / Rigid (>17 tonnes),miles,N2O,0.01704,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_304_3119_9_1,Freighting goods — HGV (all diesel) — Rigid (>17 tonnes) (100% Laden),3,Freighting goods / HGV (all diesel) / Rigid (>17 tonnes),miles,CO2e,1.78484,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_304_3119_9_2,Freighting goods — HGV (all diesel) — Rigid (>17 tonnes) (100% Laden),3,Freighting goods / HGV (all diesel) / Rigid (>17 tonnes),miles,CO2,1.76743,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_304_3119_9_3,Freighting goods — HGV (all diesel) — Rigid (>17 tonnes) (100% Laden),3,Freighting goods / HGV (all diesel) / Rigid (>17 tonnes),miles,CH4,0.00037,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_304_3119_9_4,Freighting goods — HGV (all diesel) — Rigid (>17 tonnes) (100% Laden),3,Freighting goods / HGV (all diesel) / Rigid (>17 tonnes),miles,N2O,0.01704,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_304_3120_9_1,Freighting goods — HGV (all diesel) — Rigid (>17 tonnes) (Average laden),3,Freighting goods / HGV (all diesel) / Rigid (>17 tonnes),miles,CO2e,1.59575,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_304_3120_9_2,Freighting goods — HGV (all diesel) — Rigid (>17 tonnes) (Average laden),3,Freighting goods / HGV (all diesel) / Rigid (>17 tonnes),miles,CO2,1.57834,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_304_3120_9_3,Freighting goods — HGV (all diesel) — Rigid (>17 tonnes) (Average laden),3,Freighting goods / HGV (all diesel) / Rigid (>17 tonnes),miles,CH4,0.00037,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_304_3120_9_4,Freighting goods — HGV (all diesel) — Rigid (>17 tonnes) (Average laden),3,Freighting goods / HGV (all diesel) / Rigid (>17 tonnes),miles,N2O,0.01704,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_304_3122_14_1,Freighting goods — HGV (all diesel) — All rigids (50% Laden),3,Freighting goods / HGV (all diesel) / All rigids,tonne.km,CO2e,0.2258,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_304_3122_14_2,Freighting goods — HGV (all diesel) — All rigids (50% Laden),3,Freighting goods / HGV (all diesel) / All rigids,tonne.km,CO2,0.22325,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_304_3122_14_3,Freighting goods — HGV (all diesel) — All rigids (50% Laden),3,Freighting goods / HGV (all diesel) / All rigids,tonne.km,CH4,6e-05,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_304_3122_14_4,Freighting goods — HGV (all diesel) — All rigids (50% Laden),3,Freighting goods / HGV (all diesel) / All rigids,tonne.km,N2O,0.00249,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_304_3123_14_1,Freighting goods — HGV (all diesel) — All rigids (100% Laden),3,Freighting goods / HGV (all diesel) / All rigids,tonne.km,CO2e,0.13155,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_304_3123_14_2,Freighting goods — HGV (all diesel) — All rigids (100% Laden),3,Freighting goods / HGV (all diesel) / All rigids,tonne.km,CO2,0.13028,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_304_3123_14_3,Freighting goods — HGV (all diesel) — All rigids (100% Laden),3,Freighting goods / HGV (all diesel) / All rigids,tonne.km,CH4,2e-05,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_304_3123_14_4,Freighting goods — HGV (all diesel) — All rigids (100% Laden),3,Freighting goods / HGV (all diesel) / All rigids,tonne.km,N2O,0.00124,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_304_3124_14_1,Freighting goods — HGV (all diesel) — All rigids (Average laden),3,Freighting goods / HGV (all diesel) / All rigids,tonne.km,CO2e,0.19748,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_304_3124_14_2,Freighting goods — HGV (all diesel) — All rigids (Average laden),3,Freighting goods / HGV (all diesel) / All rigids,tonne.km,CO2,0.19514,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_304_3124_14_3,Freighting goods — HGV (all diesel) — All rigids (Average laden),3,Freighting goods / HGV (all diesel) / All rigids,tonne.km,CH4,4e-05,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_304_3124_14_4,Freighting goods — HGV (all diesel) — All rigids (Average laden),3,Freighting goods / HGV (all diesel) / All rigids,tonne.km,N2O,0.00229,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_304_3121_4_1,Freighting goods — HGV (all diesel) — All rigids (0% Laden),3,Freighting goods / HGV (all diesel) / All rigids,km,CO2e,0.67912,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_304_3121_4_2,Freighting goods — HGV (all diesel) — All rigids (0% Laden),3,Freighting goods / HGV (all diesel) / All rigids,km,CO2,0.67005,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_304_3121_4_3,Freighting goods — HGV (all diesel) — All rigids (0% Laden),3,Freighting goods / HGV (all diesel) / All rigids,km,CH4,0.00019,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_304_3121_4_4,Freighting goods — HGV (all diesel) — All rigids (0% Laden),3,Freighting goods / HGV (all diesel) / All rigids,km,N2O,0.00888,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_304_3122_4_1,Freighting goods — HGV (all diesel) — All rigids (50% Laden),3,Freighting goods / HGV (all diesel) / All rigids,km,CO2e,0.80803,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_304_3122_4_2,Freighting goods — HGV (all diesel) — All rigids (50% Laden),3,Freighting goods / HGV (all diesel) / All rigids,km,CO2,0.79896,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_304_3122_4_3,Freighting goods — HGV (all diesel) — All rigids (50% Laden),3,Freighting goods / HGV (all diesel) / All rigids,km,CH4,0.00019,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_304_3122_4_4,Freighting goods — HGV (all diesel) — All rigids (50% Laden),3,Freighting goods / HGV (all diesel) / All rigids,km,N2O,0.00888,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_304_3123_4_1,Freighting goods — HGV (all diesel) — All rigids (100% Laden),3,Freighting goods / HGV (all diesel) / All rigids,km,CO2e,0.93695,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_304_3123_4_2,Freighting goods — HGV (all diesel) — All rigids (100% Laden),3,Freighting goods / HGV (all diesel) / All rigids,km,CO2,0.92788,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_304_3123_4_3,Freighting goods — HGV (all diesel) — All rigids (100% Laden),3,Freighting goods / HGV (all diesel) / All rigids,km,CH4,0.00019,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_304_3123_4_4,Freighting goods — HGV (all diesel) — All rigids (100% Laden),3,Freighting goods / HGV (all diesel) / All rigids,km,N2O,0.00888,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_304_3124_4_1,Freighting goods — HGV (all diesel) — All rigids (Average laden),3,Freighting goods / HGV (all diesel) / All rigids,km,CO2e,0.83751,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_304_3124_4_2,Freighting goods — HGV (all diesel) — All rigids (Average laden),3,Freighting goods / HGV (all diesel) / All rigids,km,CO2,0.82844,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_304_3124_4_3,Freighting goods — HGV (all diesel) — All rigids (Average laden),3,Freighting goods / HGV (all diesel) / All rigids,km,CH4,0.00019,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_304_3124_4_4,Freighting goods — HGV (all diesel) — All rigids (Average laden),3,Freighting goods / HGV (all diesel) / All rigids,km,N2O,0.00888,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_304_3121_9_1,Freighting goods — HGV (all diesel) — All rigids (0% Laden),3,Freighting goods / HGV (all diesel) / All rigids,miles,CO2e,1.09292,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
